ph,nitrogenio,fosforo,postassio,probabilidade_precipitacao,chuva_3h,bloqueio_meteorológico,estado_bomba,mes,hora
6.329660083282982,1,1,1,0.7,1.71,1,0,6,6
6.378445887194429,1,1,0,0.55,1.05,0,0,8,8
6.280853046785578,1,0,1,0.79,1.01,1,0,8,11
7.494890022410366,1,1,1,0.21,5.88,1,0,10,20
7.097693529295256,1,0,1,0.23,1.14,0,0,3,23
6.703924820659958,1,1,1,0.83,0.06,1,0,1,7
6.041549523524714,0,1,0,0.88,4.25,1,0,1,11
5.950023357636557,1,1,1,0.74,0.61,1,0,1,22
5.642601196584533,1,1,1,0.5,1.24,0,0,9,8
7.011764763226724,1,1,1,0.3,0.19,0,0,4,17
7.296929544819059,1,1,1,0.01,0.62,0,0,9,1
6.551590691042916,1,1,1,0.92,1.73,1,0,10,10
6.745059059608613,1,1,1,0.8,0.01,1,0,8,10
6.076134697289238,1,1,1,0.66,1.7,1,0,5,2
6.91198748704048,1,1,1,0.66,0.54,1,0,3,7
5.263966602343293,1,1,0,0.94,1.88,1,0,7,3
6.671608287096935,1,1,1,0.32,0.66,0,0,6,23
6.986492190271306,1,1,0,0.08,0.4,0,0,2,1
5.924497412889787,1,1,1,0.71,1.59,1,0,12,14
5.370830415669327,1,0,1,0.89,0.67,1,0,1,23
6.941072359379213,1,1,1,0.18,0.03,0,0,11,5
6.306068337665222,1,1,1,0.75,1.28,1,0,9,15
7.490312657498404,0,1,1,0.08,0.7,0,0,3,21
8.090037162360105,1,1,1,0.46,0.43,0,0,6,16
8.5,1,1,0,0.55,0.33,0,0,11,20
6.384889619618371,1,0,0,0.63,1.16,1,0,9,0
5.849064708976812,1,0,1,0.94,1.85,1,0,7,12
6.157233051393494,1,1,1,0.96,1.78,1,0,8,11
4.866361233384351,1,0,1,0.27,0.95,0,0,10,3
6.9618593993571,1,1,0,0.25,0.03,0,0,1,11
6.90815535385674,0,1,1,0.35,4.46,1,0,10,22
6.787585937684352,1,1,1,0.75,0.65,1,0,9,6
6.406884095535416,1,1,1,0.09,0.98,0,0,10,18
6.04639151580289,1,1,1,0.26,1.12,0,1,7,9
6.539549405431158,1,0,1,0.32,1.82,0,0,7,8
5.548845447301395,1,0,1,0.32,0.4,0,0,7,15
4.927661244309795,1,1,1,0.62,1.33,1,0,1,19
5.836090811750227,1,1,1,0.66,0.4,1,0,3,20
5.678361062787498,0,1,1,0.83,0.07,1,0,1,15
5.20819654960381,1,0,1,0.99,0.92,1,0,8,16
6.814369265256518,1,1,1,0.93,0.58,1,0,5,13
5.911155756751882,1,1,1,0.7,0.92,1,0,6,3
5.82073696249657,0,0,0,0.1,0.48,0,0,3,16
7.065137434451554,1,1,1,0.38,0.02,0,0,2,18
7.955240947985761,1,1,1,0.33,0.04,0,0,5,20
6.900794478937058,1,1,1,0.19,0.51,0,0,8,1
6.444354631064898,0,1,1,0.51,0.55,0,0,1,11
6.305498277841656,1,1,1,0.69,1.82,1,0,6,1
5.9047608858305445,1,1,1,0.08,0.04,0,0,8,9
5.987877049528758,1,1,1,0.25,2.35,1,0,8,15
6.544086771793773,1,1,1,0.82,0.78,1,0,6,2
6.568190361166852,1,1,1,0.6,0.62,1,0,4,19
6.298726590569415,1,1,1,0.8,0.96,1,0,1,20
7.188248608697963,1,1,1,0.31,2.96,1,0,3,6
6.58636102595634,0,1,1,0.43,0.18,0,0,10,3
5.792197630342456,0,1,1,0.45,1.28,0,0,8,11
6.537885486883446,1,1,1,0.09,1.17,0,0,5,8
6.887034432019865,1,1,1,0.25,0.06,0,0,8,3
7.397755850608152,1,1,1,0.49,1.36,0,0,6,22
6.786918007609013,1,0,1,0.63,0.21,1,0,12,21
7.095040373931052,1,1,1,0.64,0.1,1,0,3,2
7.007197532846564,1,1,0,0.9,0.26,1,0,3,11
6.020970673907898,1,1,1,0.07,0.84,0,0,9,11
6.747642538845978,1,1,1,0.7,2.43,1,0,4,20
7.106229149446514,0,1,1,0.22,0.12,0,0,11,21
6.667269424142004,1,1,1,0.18,2.59,1,0,10,22
5.689999819528305,1,0,1,0.05,0.78,0,0,11,23
6.336989061287661,1,1,1,0.25,0.66,0,0,3,8
6.292531700544601,1,1,1,0.56,0.65,0,0,1,2
6.368802710946182,1,1,1,0.34,0.87,0,0,10,5
6.508515779205919,1,1,1,0.57,0.72,0,1,1,10
6.873602182260557,1,1,1,0.38,0.41,0,0,7,20
5.931766753031738,0,1,0,0.07,0.1,0,0,5,9
6.196690370013512,1,1,1,0.6,1.12,1,0,11,22
6.9594066130182455,1,1,1,0.75,0.39,1,0,9,20
6.766007262138527,0,1,0,0.9,2.17,1,0,6,19
6.702902355788235,1,1,1,0.19,1.17,0,1,1,19
6.924137883314803,1,1,1,0.15,0.41,0,0,1,6
6.452341500186464,1,1,1,0.61,0.73,1,0,7,6
5.535113697877456,1,1,0,0.78,0.55,1,0,12,0
6.349557604344184,1,1,0,0.02,0.25,0,0,8,9
6.603248440532201,1,1,1,0.29,1.21,0,0,10,1
6.305161422270095,1,1,1,0.32,1.77,0,0,8,15
6.050900361354103,1,1,1,0.62,0.34,1,0,10,20
6.61791735870737,0,1,1,0.84,0.4,1,0,1,1
6.760783783716277,1,1,1,0.98,0.47,1,0,1,8
8.095779764241954,0,1,1,0.21,0.08,0,0,7,23
6.303162094779919,1,1,1,0.15,0.14,0,0,9,14
6.405317322436684,1,1,1,0.13,2.0,1,0,3,2
7.1133886641262585,1,1,1,0.79,1.42,1,0,7,13
6.727738327036195,1,1,1,0.37,0.25,0,0,2,21
5.367333650225781,1,1,0,0.93,1.85,1,0,4,21
7.336411419202014,1,1,1,0.82,1.34,1,0,4,4
5.546414301297774,1,1,1,0.67,0.06,1,0,9,23
7.341371550329801,1,1,1,0.32,3.2,1,0,2,0
6.429760020316978,0,1,1,0.56,0.0,0,0,4,5
6.16975272452567,1,1,1,0.04,0.93,0,0,7,10
6.103942327689487,1,1,1,0.26,0.03,0,0,3,6
6.070685801706351,1,1,1,0.14,0.17,0,0,3,3
7.3926558200528,0,1,1,0.29,1.74,0,0,1,17
6.226867365766654,0,1,1,0.08,0.93,0,0,9,12
6.474679166442856,0,1,1,0.0,0.26,0,0,5,15
7.0159135743166186,1,1,1,0.1,0.15,0,0,11,21
6.920424845493819,1,0,1,0.26,1.56,0,0,5,14
5.850823889074837,1,1,1,0.37,0.99,0,0,8,7
5.9503518582152495,1,1,1,0.75,0.23,1,0,2,23
7.356991874104575,1,1,1,0.65,0.28,1,0,1,19
5.792671037348692,1,1,1,0.67,0.82,1,0,3,0
7.217110004594198,1,1,1,0.88,0.92,1,0,4,15
6.027101574026164,1,1,1,0.74,0.86,1,0,7,19
7.866675413883747,1,1,1,0.58,0.76,0,0,2,5
6.154744054209011,0,1,0,0.35,0.46,0,0,11,14
5.8962938326583405,1,1,1,0.6,0.2,1,0,9,20
6.035469807243162,1,1,1,0.43,0.91,0,0,7,6
6.474012192128521,1,1,1,0.24,0.62,0,0,3,6
6.14369386275701,1,1,0,0.23,1.46,0,0,2,13
6.413323310032056,1,1,0,0.81,0.97,1,0,9,7
7.278049389800365,1,0,1,0.5,0.37,0,0,2,2
5.170057518334031,1,1,0,0.13,0.07,0,0,1,5
7.698218621629676,1,1,1,0.64,0.5,1,0,11,23
7.203250825021615,1,1,1,0.58,0.8,0,0,11,18
7.313091293312304,1,1,1,0.39,0.85,0,0,3,1
7.706360353340177,1,1,1,0.25,0.18,0,0,8,16
6.771356727859661,0,1,1,0.47,0.79,0,0,1,0
6.262766206807015,1,0,1,0.02,0.42,0,0,3,8
4.9823820154980485,1,1,0,0.8,2.08,1,0,12,6
6.480251830524813,1,1,1,0.52,0.56,0,0,6,20
7.643364200475901,1,1,0,0.06,2.57,1,0,8,10
5.793753745572215,0,1,1,0.13,0.2,0,0,11,22
5.449523574344108,1,1,1,0.6,0.47,1,0,5,0
7.076131733030517,1,1,1,0.66,0.04,1,0,1,13
6.340039827764567,0,1,1,0.7,0.04,1,0,8,9
5.869272188439922,1,1,1,0.34,1.09,0,0,11,1
6.74913912307629,1,1,1,0.92,0.29,1,0,5,5
5.921240689079571,1,1,1,0.53,1.05,0,0,10,4
6.467817923441325,1,1,1,0.92,0.14,1,0,9,4
5.559179760931592,1,0,1,0.16,0.35,0,0,9,15
8.5,0,1,1,0.23,0.62,0,0,8,4
6.344610567211342,1,1,1,0.48,1.51,0,0,9,10
6.121126273898896,1,0,1,0.38,3.38,1,0,8,20
7.458528756274142,1,1,0,0.65,2.92,1,0,7,23
6.676456356681731,1,1,1,0.62,0.75,1,0,9,18
6.9435537124386855,1,1,1,0.32,1.44,0,0,7,16
6.458772821027083,1,1,1,0.59,1.0,0,1,11,11
7.246710205184167,1,1,1,0.02,0.49,0,0,12,4
5.339307160875839,1,1,1,0.77,2.37,1,0,3,1
5.948390349370733,1,1,1,0.94,0.72,1,0,5,21
6.32929595851367,1,1,1,0.25,0.65,0,0,6,2
6.124525066674008,1,1,0,0.09,0.47,0,0,4,15
7.904651839809514,1,0,1,0.33,0.54,0,0,1,8
6.371210901145567,1,0,1,0.26,0.69,0,0,6,10
7.502569710258889,1,1,1,0.59,0.99,0,0,2,17
5.844487353522976,1,1,1,0.82,0.56,1,0,7,22
6.953364766889546,0,1,1,0.58,0.64,0,0,8,8
6.289448487135264,1,1,1,0.33,0.55,0,0,3,12
6.77370133455153,1,1,1,0.73,0.8,1,0,11,1
6.282494930943548,1,1,1,0.79,4.32,1,0,11,11
7.673870517102788,1,1,1,0.9,0.86,1,0,10,6
5.850772955014939,1,1,1,0.86,1.23,1,0,8,3
5.606457645674544,1,0,1,0.72,0.33,1,0,2,15
6.439139980373865,0,0,1,0.13,1.28,0,0,1,23
6.953696078484756,1,1,1,0.83,2.41,1,0,3,11
7.270908435574828,1,1,1,0.58,0.08,0,0,9,8
5.259630422316104,0,1,1,0.48,0.46,0,0,11,8
6.051563989773069,1,1,1,0.63,0.19,1,0,5,13
5.99391967700239,1,1,1,0.46,0.01,0,0,12,21
5.821737296446588,1,1,1,0.48,0.79,0,0,9,18
7.54258138995007,1,1,1,0.03,0.17,0,0,7,13
7.142042208981176,1,1,1,0.8,0.47,1,0,8,9
6.661136504998951,1,1,1,0.41,1.15,0,0,2,0
5.47075773842466,1,1,0,0.08,1.46,0,0,2,7
6.489814585696862,1,1,1,0.48,0.08,0,0,1,3
6.543760448695932,1,1,1,0.15,0.28,0,0,2,2
5.5261978424758205,1,0,1,0.9,4.12,1,0,3,2
5.799236093689204,1,1,1,0.24,3.61,1,0,10,10
6.071497054277549,1,1,1,0.77,4.35,1,0,7,22
6.910697630077629,1,1,1,0.01,0.57,0,0,3,13
7.042564149474943,1,1,1,0.34,0.86,0,0,11,20
6.524054541315548,1,1,1,0.36,1.66,0,0,12,6
7.3096608641711,1,1,1,0.34,0.07,0,0,3,23
5.5594028611850765,1,1,1,0.09,0.29,0,0,9,13
6.4397313369460605,0,1,1,0.2,1.53,0,0,5,2
6.389975202715322,1,1,1,0.68,0.36,1,0,10,3
6.360782239764358,1,1,1,0.22,0.41,0,1,7,13
6.910356061815826,1,1,0,1.0,0.87,1,0,6,18
7.51041879520454,1,1,1,0.73,2.17,1,0,7,19
5.575797343208686,1,1,1,0.04,0.05,0,0,5,3
5.473055491901397,1,1,1,0.25,0.42,0,0,1,13
6.642269244561223,1,1,1,0.59,1.2,0,0,11,0
6.523058897381795,1,1,1,0.54,2.12,1,0,2,8
6.636294712665229,1,1,1,0.3,1.91,0,1,10,23
6.325134937400466,1,1,1,0.32,3.43,1,0,11,18
6.936483825163366,1,1,1,0.76,0.25,1,0,7,6
5.547083886417605,1,1,1,0.65,0.01,1,0,8,7
6.674689344701656,1,1,1,0.96,1.06,1,0,10,0
6.436505584293863,1,1,1,0.43,0.42,0,1,5,22
6.109028144306457,1,1,1,0.1,1.17,0,0,9,0
5.94033268985477,1,1,1,0.9,2.89,1,0,8,12
5.3830640747821805,0,1,1,0.63,0.12,1,0,2,7
6.921162436039262,1,1,1,0.0,0.01,0,0,5,10
4.692043014632503,1,1,1,0.25,0.03,0,0,4,6
6.833101300883931,1,1,1,0.21,0.03,0,0,2,5
6.351321546217819,1,1,1,0.05,0.86,0,0,5,11
4.5,1,1,1,0.7,0.55,1,0,5,22
6.103286728127023,1,1,0,0.38,0.33,0,0,10,16
6.093075060509688,0,1,1,0.37,3.45,1,0,7,8
5.474165273792172,0,0,1,0.33,2.31,1,0,8,22
6.747723279683909,1,1,1,0.36,0.22,0,0,4,0
6.344779939824687,1,1,0,0.72,0.35,1,0,3,9
5.583879336398352,1,1,1,0.16,1.09,0,0,3,1
8.002567306590903,1,1,1,0.53,0.22,0,0,11,6
6.262445187579123,1,1,1,0.25,1.41,0,0,3,5
6.988048362758084,0,0,1,0.03,1.45,0,0,7,0
5.557222384945311,1,1,1,0.38,4.36,1,0,6,21
6.580334066912173,1,1,1,0.98,0.91,1,0,4,16
6.390158743369475,1,1,1,0.83,0.16,1,0,7,20
4.847323655849699,1,0,1,0.78,2.71,1,0,1,3
5.534999878844517,1,1,1,0.75,0.17,1,0,6,9
6.0449900242206605,0,1,1,0.44,0.24,0,0,6,14
5.954652210746267,1,1,1,0.54,0.43,0,0,12,13
5.289476803926831,1,1,1,0.94,0.3,1,0,2,20
6.989481397511901,0,1,1,0.49,1.98,0,0,11,6
7.587705151963934,1,1,1,0.69,0.18,1,0,4,17
7.14341085309932,1,1,1,0.96,0.15,1,0,12,10
7.0516991824072655,1,1,1,0.01,0.39,0,0,1,16
7.792969909120067,1,1,1,0.99,7.08,1,0,10,22
7.094900529827059,1,1,1,0.87,1.34,1,0,3,17
6.537271555970536,1,1,1,0.97,3.06,1,0,8,19
7.098992422679064,1,1,1,0.28,0.64,0,0,4,3
5.570977983524182,1,1,1,0.65,0.88,1,0,7,20
6.599998913571465,1,1,1,0.48,0.11,0,1,10,21
5.770829506766676,1,0,1,0.3,1.36,0,0,10,12
7.131054812891891,1,1,1,0.9,0.3,1,0,9,13
7.019628350368573,1,1,1,0.58,0.36,0,0,7,10
5.298213687113672,1,1,1,0.74,0.16,1,0,8,12
6.797268032049,1,1,0,0.76,0.62,1,0,3,19
6.126856010166183,1,1,1,0.12,0.3,0,1,6,21
6.3274904307171616,1,1,1,0.05,0.3,0,1,7,21
6.270237693907376,0,1,1,0.74,1.94,1,0,10,5
5.77445247341997,0,1,1,0.56,0.69,0,0,4,17
6.102013201884185,1,1,1,0.37,0.19,0,1,1,20
6.74385332851637,1,1,0,0.44,0.11,0,0,4,9
5.727673224927562,1,0,1,0.11,1.42,0,0,4,4
5.943094877375347,1,1,1,0.64,1.44,1,0,10,21
7.166498372108956,0,1,1,0.95,0.12,1,0,1,2
6.216927081110792,1,1,0,0.31,0.09,0,0,12,12
6.221176227296898,0,1,1,0.31,0.33,0,0,3,2
5.765904736636235,1,1,1,0.73,0.0,1,0,4,13
7.665608940953242,1,1,0,0.06,1.12,0,0,7,21
6.096589613008582,0,1,1,0.41,1.76,0,0,5,13
6.287981523064759,1,1,1,0.65,0.64,1,0,3,8
6.543512552856352,1,1,1,0.89,2.09,1,0,1,16
5.995576698457357,1,0,1,0.47,0.54,0,0,5,0
6.435463557721323,1,0,1,0.48,0.7,0,0,9,17
7.673011403977049,1,1,1,0.21,0.66,0,0,4,13
6.097743496547247,1,0,1,0.77,1.48,1,0,12,15
6.884791275845972,1,1,1,0.08,1.4,0,0,7,6
6.94278088067303,1,1,1,0.29,2.19,1,0,8,10
7.1301780943761,0,1,1,0.95,1.78,1,0,1,5
6.780412989421493,1,1,1,0.37,0.32,0,1,3,2
5.894670521583245,1,0,1,0.63,0.22,1,0,6,22
7.294957464233616,1,1,1,0.12,1.11,0,0,1,11
6.469057140646628,1,1,0,0.85,0.7,1,0,7,12
6.257472237777939,1,1,1,0.47,0.21,0,0,9,10
6.2366772023227295,1,1,1,0.25,0.75,0,1,2,0
5.99534459288948,1,1,1,0.03,0.93,0,0,3,2
6.464251714581303,0,0,1,0.74,0.63,1,0,12,8
6.761759924818818,1,1,1,0.69,0.22,1,0,6,21
5.224359721534733,1,0,0,0.8,0.03,1,0,1,14
6.106787572847951,0,1,1,0.5,1.68,0,0,5,0
5.281285529414467,1,1,1,0.09,0.54,0,0,6,8
6.155410710097007,1,1,1,0.66,0.82,1,0,7,15
8.296567219527558,1,1,1,0.57,3.37,1,0,12,12
7.299020315419797,1,1,1,0.05,4.02,1,0,1,14
6.866472904914693,1,1,1,0.21,0.24,0,0,8,22
7.713650369014545,1,1,0,0.41,0.04,0,0,1,1
4.859000617819122,1,1,1,0.77,0.61,1,0,2,2
7.80267945978798,1,1,1,0.83,0.12,1,0,8,10
6.173232025714778,1,1,0,0.28,0.65,0,0,7,22
6.090317462888668,1,1,1,0.04,3.05,1,0,1,2
6.423862289599203,0,0,1,0.9,1.27,1,0,8,21
7.694166248809684,1,1,1,0.57,0.79,0,0,12,2
7.341441279675834,1,1,1,0.31,0.53,0,0,9,20
7.028788845883723,1,1,1,0.2,0.11,0,0,7,2
7.951237507398646,1,1,0,0.11,0.89,0,0,4,1
7.409931501734441,1,1,1,0.54,1.47,0,0,4,17
6.593486840529638,1,1,1,0.59,1.8,0,0,11,1
5.676385525261395,1,1,1,0.38,0.27,0,0,5,7
6.673003985906497,1,1,1,0.39,0.95,0,1,4,3
5.914140325765176,1,1,1,0.58,0.17,0,0,6,19
7.55838091006648,1,1,1,0.16,1.38,0,0,11,13
6.608165948916956,1,1,1,0.34,2.55,1,0,3,3
6.308356392360302,1,1,0,0.87,1.64,1,0,9,19
5.568766733370074,1,1,1,0.75,0.08,1,0,5,20
6.277949431826758,1,1,0,0.07,0.01,0,0,8,9
6.702004949930522,1,1,0,0.76,0.34,1,0,3,4
6.433847535852685,1,1,1,0.05,0.99,0,1,3,1
6.580718047462934,1,0,1,0.91,0.65,1,0,2,3
6.477234951739902,0,1,1,0.38,0.11,0,0,4,14
5.956040251416744,1,1,1,0.16,0.16,0,0,7,16
6.009790279940077,1,1,1,0.3,2.91,1,0,9,17
6.636775313839832,1,1,1,0.65,0.64,1,0,9,16
6.437939713977831,1,1,1,0.9,0.02,1,0,5,0
6.590037453304034,1,0,1,0.51,0.49,0,0,1,3
6.333186362673541,1,1,1,0.25,0.82,0,0,10,17
6.6577853890990735,1,1,1,0.46,2.4,1,0,2,0
6.296174509949638,0,1,1,0.83,0.36,1,0,11,15
6.234624852337628,1,0,1,0.21,0.24,0,0,9,12
6.5658580659776575,1,1,1,0.2,0.22,0,0,4,11
6.2366652307730135,0,0,1,0.99,0.64,1,0,1,0
6.033268217853557,0,1,1,0.06,0.2,0,0,11,1
6.468724128280795,1,0,1,0.42,2.3,1,0,8,1
5.852012393367699,1,1,1,0.76,1.83,1,0,6,2
6.459055772147692,1,1,1,0.7,0.9,1,0,3,17
6.271831833625681,1,1,1,0.22,0.7,0,0,8,13
7.033486497185226,0,1,0,0.86,0.75,1,0,1,14
6.892291966549126,1,0,1,0.26,1.3,0,0,11,18
7.314835356217281,1,1,1,0.93,1.47,1,0,9,11
5.592098604575389,1,1,1,0.03,0.08,0,0,5,8
6.528573660445966,1,1,1,0.18,0.51,0,1,4,10
7.561911187765544,0,0,1,0.8,0.24,1,0,12,18
5.512864776254283,1,1,1,0.41,1.54,0,0,2,5
6.119990252643686,0,1,1,0.26,1.01,0,0,1,11
7.104726831774134,0,0,1,0.22,0.56,0,0,1,21
6.056287666186766,1,1,1,0.52,0.57,0,1,4,13
7.136701274015075,1,1,0,0.59,0.71,0,0,11,23
5.143886326349442,1,1,1,0.94,0.13,1,0,8,6
7.233141628148386,1,1,0,0.21,0.68,0,0,7,21
7.227416725586369,1,1,1,0.96,0.13,1,0,9,5
7.125095597343225,1,1,1,0.3,4.57,1,0,1,16
6.607320636955862,1,1,1,0.17,0.79,0,0,7,13
6.76776537514577,1,1,0,0.53,0.11,0,0,2,11
5.588224921155778,1,1,1,0.53,0.51,0,0,12,7
7.123410724684773,1,1,0,0.11,1.42,0,0,4,0
7.799427289314447,0,1,1,0.25,1.12,0,0,1,23
6.567925049108481,1,1,1,0.4,0.15,0,0,10,23
6.754387723490304,1,1,1,0.99,0.31,1,0,9,12
7.095089580298654,1,0,1,0.75,0.07,1,0,5,4
6.1698944732723255,0,1,1,0.74,1.36,1,0,12,20
5.0872834662893895,1,0,0,0.29,0.46,0,0,12,3
6.407581353563618,1,0,1,0.83,1.57,1,0,9,2
7.304277762596581,1,1,0,0.03,0.17,0,0,6,3
6.246500802585263,1,0,1,0.92,1.64,1,0,3,22
6.852328666937746,1,1,0,0.34,1.1,0,0,8,13
5.913320543157478,1,1,0,0.94,0.74,1,0,12,5
6.616120038363859,0,1,1,0.58,0.81,0,0,11,15
5.637152425777083,0,1,1,0.95,0.12,1,0,1,7
6.026748980038278,1,0,1,0.49,0.53,0,0,4,14
5.48816448950554,1,0,1,0.48,0.44,0,0,12,2
6.447306393455388,1,1,1,0.87,0.0,1,0,6,15
6.328552873465186,1,1,1,0.04,1.04,0,0,8,1
6.909495169623955,1,1,1,0.33,5.84,1,0,8,14
5.291427783890166,1,1,1,0.34,0.71,0,0,9,9
6.130704749358686,1,1,1,0.17,0.52,0,0,1,16
7.595290183614342,1,1,1,0.45,2.27,1,0,12,11
6.135630551277508,1,0,1,0.6,0.8,1,0,5,2
5.339192454806864,1,1,1,0.75,0.63,1,0,10,15
7.041278368682476,1,1,1,0.0,0.21,0,0,10,8
4.801719353820909,0,1,1,0.43,0.01,0,0,4,15
6.646500391360879,1,1,1,0.39,0.16,0,0,1,8
6.029253255122089,1,1,1,0.06,2.22,1,0,2,2
6.568183991032192,1,1,1,0.29,0.91,0,0,11,13
5.813105530272142,0,1,1,0.86,0.33,1,0,6,8
7.208958629466086,1,0,1,0.97,0.57,1,0,8,23
6.058761211506452,1,1,1,0.6,0.2,1,0,11,1
6.503018876910805,1,1,1,0.03,2.38,1,0,5,19
6.162141178018292,1,1,1,0.16,0.84,0,0,12,21
7.022550406221482,1,1,1,0.07,2.13,1,0,1,19
7.6304511485496125,1,1,1,0.43,0.96,0,0,1,21
6.330025643093715,1,1,1,0.22,0.65,0,0,3,10
6.990409403518124,1,1,1,0.22,0.69,0,0,3,23
6.640823380615498,1,1,1,0.48,0.02,0,1,7,7
6.192352208580367,0,1,1,0.33,0.92,0,0,10,14
6.138011404897868,1,1,0,1.0,0.67,1,0,2,20
6.096262766599914,0,1,1,0.25,0.81,0,0,11,22
5.608426048284863,1,1,1,0.72,0.23,1,0,6,16
6.398140923978489,1,1,0,0.74,0.19,1,0,3,13
7.970197619983693,1,1,1,0.98,0.38,1,0,1,2
6.216829221919312,0,1,1,0.57,1.18,0,0,9,0
7.061705484222655,1,1,1,0.99,0.28,1,0,7,21
6.614870429362579,1,1,1,0.19,0.52,0,0,2,6
6.941031849129752,0,1,1,0.48,0.1,0,0,1,2
6.948837028149209,1,1,1,0.08,1.63,0,0,9,11
6.635109439112093,1,1,1,0.4,0.47,0,0,10,10
7.784991594056844,1,1,1,0.43,3.16,1,0,8,23
6.550827446807692,1,1,0,0.19,1.92,0,0,10,9
6.463505892575313,1,0,1,0.03,0.1,0,0,10,17
5.863753975231099,1,1,0,0.89,0.86,1,0,4,5
5.597049377338996,1,0,1,0.18,0.66,0,0,4,8
6.2903048157512345,1,1,1,0.66,1.71,1,0,7,13
8.453554526414791,0,1,1,0.8,0.93,1,0,4,18
6.773928741621752,1,1,0,0.98,0.31,1,0,3,7
5.966171770391762,1,0,1,0.81,3.43,1,0,9,9
5.754026440135089,1,1,1,0.42,4.92,1,0,4,8
6.863103176991989,1,1,1,0.68,0.5,1,0,5,2
6.3119878100554905,0,1,1,0.67,0.08,1,0,1,2
4.661692298660085,1,0,1,0.1,0.44,0,0,10,5
7.220630838373374,1,1,1,0.97,0.33,1,0,5,11
6.446351189757413,1,0,1,0.4,0.36,0,0,5,1
6.07792464938717,1,1,1,0.11,0.57,0,0,6,20
6.109714536857828,1,0,1,0.24,1.09,0,0,5,8
7.334131817984034,1,1,1,0.69,0.38,1,0,9,11
7.780241019724308,1,1,1,0.43,0.28,0,0,1,18
6.103049410044646,1,0,1,0.55,1.71,0,0,6,23
6.77252355501364,1,1,1,0.45,3.27,1,0,2,21
6.3651113164938735,1,1,0,0.34,0.05,0,0,10,21
5.554826746385465,1,1,1,0.82,1.04,1,0,2,19
5.886307922720006,1,1,1,0.06,1.63,0,0,6,23
6.369844425978506,0,0,0,0.21,0.37,0,0,11,5
7.043649674801971,1,1,1,0.71,0.06,1,0,3,11
6.192856720071197,1,1,1,0.95,1.74,1,0,1,16
5.5152997719272,1,1,1,0.54,0.01,0,0,4,1
6.618978374272929,1,1,1,0.07,1.24,0,0,5,5
7.50833776666535,1,1,0,0.87,1.43,1,0,3,21
6.641369403818237,1,1,1,0.43,0.11,0,1,2,15
6.890871594308129,1,1,0,0.43,2.44,1,0,11,17
5.633574088766183,1,1,0,0.51,0.02,0,0,8,20
5.862500701884817,1,1,1,0.9,0.19,1,0,10,20
6.797724908368052,1,1,1,0.58,0.12,0,0,11,14
7.4190738655347666,1,1,1,0.81,1.26,1,0,9,8
7.869405721947235,1,1,0,0.9,0.41,1,0,5,5
5.725565881715434,1,1,1,0.49,1.92,0,0,7,3
5.761945496340927,1,1,1,0.61,0.21,1,0,2,2
5.489829004191664,1,0,1,0.81,5.21,1,0,10,16
6.573564651107152,1,1,1,0.35,0.42,0,0,11,22
7.2069396703219955,1,1,1,0.16,2.57,1,0,5,5
7.512628010635414,1,1,1,0.85,1.14,1,0,1,11
6.839053005336921,1,1,1,0.43,0.19,0,0,4,14
6.496193298087623,1,1,1,0.8,0.61,1,0,3,6
7.021063099500583,1,1,1,0.75,0.62,1,0,12,18
6.514241561373737,1,1,1,0.08,4.4,1,0,3,22
5.275192137823614,0,1,1,0.54,2.34,1,0,10,18
5.837801349980076,1,1,1,0.23,0.8,0,0,3,3
6.063670404587469,1,1,1,0.35,0.67,0,1,6,11
7.337436655936145,0,1,1,0.96,0.33,1,0,1,2
5.7548089217429785,0,1,1,0.05,2.26,1,0,11,18
6.876949834401517,1,1,1,0.76,0.14,1,0,10,3
6.660822655861272,1,1,1,0.27,0.51,0,0,5,2
5.978180466141499,1,1,1,0.66,1.3,1,0,3,3
7.175607182414929,1,1,0,0.9,0.01,1,0,1,18
6.090913675123732,1,1,1,0.87,1.11,1,0,8,13
5.142439607741339,1,0,1,0.8,0.96,1,0,4,10
5.57497233422395,1,1,1,0.0,0.52,0,0,8,17
5.840494793488999,1,1,1,0.98,1.6,1,0,3,12
7.553777543744789,1,0,1,0.37,2.24,1,0,1,4
6.290650506136945,1,1,1,0.44,0.05,0,0,8,14
6.550475712778553,1,1,1,0.05,0.95,0,1,11,9
5.409606881830734,1,1,1,0.02,2.96,1,0,5,23
6.1470230158195225,0,1,1,0.63,0.03,1,0,1,14
7.077866289593276,1,1,1,0.09,1.66,0,0,3,6
5.929820945401167,1,1,1,0.99,0.03,1,0,6,23
6.629747747816615,0,0,1,0.64,2.23,1,0,3,6
6.901486269943589,1,1,1,0.24,0.08,0,0,1,20
6.26516348375803,1,1,1,0.5,0.14,0,0,7,6
7.573347107400269,1,0,1,0.57,0.24,0,0,3,8
6.153430122117885,0,1,1,0.33,1.09,0,0,6,22
5.576650508347965,1,1,1,1.0,0.2,1,0,7,3
5.58786348804664,1,0,1,0.6,0.24,1,0,1,14
7.095821755984384,1,0,1,0.4,1.3,0,0,12,3
7.292863619081424,1,1,1,0.94,0.42,1,0,3,3
4.994472509275268,1,1,1,0.9,0.38,1,0,8,4
6.048357069851382,1,1,1,0.28,2.93,1,0,6,21
6.692625930497265,0,0,0,0.98,0.36,1,0,6,0
6.7670326946166846,1,1,1,0.27,1.2,0,0,3,18
