umidade,nitrogenio,fosforo,postassio,probabilidade_precipitacao,chuva_3h,bloqueio_meteorológico,estado_bomba,mes,hora
36.52916626211103,1,1,0,0.55,1.05,0,0,8,8
47.97686914434222,1,0,1,0.79,1.01,1,0,8,11
33.84057256322785,1,1,1,0.21,5.88,1,0,10,20
33.34856347108099,1,0,1,0.23,1.14,0,0,3,23
36.330490965301934,1,1,1,0.83,0.06,1,0,1,7
34.09710168766724,0,1,0,0.88,4.25,1,0,1,11
54.92536474566815,1,1,1,0.74,0.61,1,0,1,22
36.10422765676357,1,1,1,0.5,1.24,0,0,9,8
48.26275997135341,1,1,1,0.3,0.19,0,0,4,17
51.58815628404348,1,1,1,0.01,0.62,0,0,9,1
33.77217587939272,1,1,1,0.92,1.73,1,0,10,10
37.494539493852585,1,1,1,0.8,0.01,1,0,8,10
34.92332150790293,1,1,1,0.66,1.7,1,0,5,2
22.89121011335696,1,1,1,0.66,0.54,1,0,3,7
33.72268295668155,1,1,0,0.94,1.88,1,0,7,3
35.0768644382248,1,1,1,0.32,0.66,0,0,6,23
42.83266726823911,1,1,0,0.08,0.4,0,0,2,1
58.99309129083129,1,1,1,0.71,1.59,1,0,12,14
26.06500875915154,1,0,1,0.89,0.67,1,0,1,23
40.82633693931644,1,1,1,0.18,0.03,0,0,11,5
48.40136529761242,1,1,1,0.75,1.28,1,0,9,15
24.692674157693567,0,1,1,0.08,0.7,0,0,3,21
24.110800145453798,1,1,1,0.46,0.43,0,0,6,16
34.99356107867837,1,1,0,0.55,0.33,0,0,11,20
36.7584765979793,1,0,0,0.63,1.16,1,0,9,0
34.7677664393378,1,0,1,0.94,1.85,1,0,7,12
55.425733890166,1,1,1,0.96,1.78,1,0,8,11
42.44489496927822,1,0,1,0.27,0.95,0,0,10,3
26.96296032980317,1,1,0,0.25,0.03,0,0,1,11
31.237054452964852,0,1,1,0.35,4.46,1,0,10,22
43.62120962674308,1,1,1,0.75,0.65,1,0,9,6
50.09151204822497,1,1,1,0.09,0.98,0,0,10,18
34.27653975572282,1,1,1,0.26,1.12,0,1,7,9
37.64820240127617,1,0,1,0.32,1.82,0,0,7,8
44.48409406201503,1,0,1,0.32,0.4,0,0,7,15
52.11980694832123,1,1,1,0.62,1.33,1,0,1,19
51.36103213491232,1,1,1,0.66,0.4,1,0,3,20
36.11573905594643,0,1,1,0.83,0.07,1,0,1,15
42.98234153225501,1,0,1,0.99,0.92,1,0,8,16
39.52454306161941,1,1,1,0.93,0.58,1,0,5,13
43.68387021946016,1,1,1,0.7,0.92,1,0,6,3
40.28594572681267,0,0,0,0.1,0.48,0,0,3,16
42.99018167500712,1,1,1,0.38,0.02,0,0,2,18
43.18968557524767,1,1,1,0.33,0.04,0,0,5,20
54.23412148864183,1,1,1,0.19,0.51,0,0,8,1
45.46817139938953,0,1,1,0.51,0.55,0,0,1,11
36.38179932399097,1,1,1,0.69,1.82,1,0,6,1
49.03428664645382,1,1,1,0.08,0.04,0,0,8,9
41.14214958070287,1,1,1,0.25,2.35,1,0,8,15
46.22201950107166,1,1,1,0.82,0.78,1,0,6,2
39.89311111959156,1,1,1,0.6,0.62,1,0,4,19
49.04882419567682,1,1,1,0.8,0.96,1,0,1,20
29.31217869427043,1,1,1,0.31,2.96,1,0,3,6
55.8236139988004,0,1,1,0.43,0.18,0,0,10,3
42.61898848820378,0,1,1,0.45,1.28,0,0,8,11
49.147466143420345,1,1,1,0.09,1.17,0,0,5,8
30.30831680478144,1,1,1,0.25,0.06,0,0,8,3
30.036005127713185,1,1,1,0.49,1.36,0,0,6,22
46.97512960997614,1,0,1,0.63,0.21,1,0,12,21
58.96989303524398,1,1,1,0.64,0.1,1,0,3,2
26.82161964643182,1,1,0,0.9,0.26,1,0,3,11
40.45400030666492,1,1,1,0.07,0.84,0,0,9,11
57.67424224997649,1,1,1,0.7,2.43,1,0,4,20
37.32797785546744,0,1,1,0.22,0.12,0,0,11,21
39.0808788359462,1,1,1,0.18,2.59,1,0,10,22
41.09704629636399,1,0,1,0.05,0.78,0,0,11,23
47.336987900559016,1,1,1,0.25,0.66,0,0,3,8
56.58111361130592,1,1,1,0.56,0.65,0,0,1,2
37.0556303151435,1,1,1,0.34,0.87,0,0,10,5
34.92388586760482,1,1,1,0.57,0.72,0,1,1,10
42.41021947832891,1,1,1,0.38,0.41,0,0,7,20
32.60466846471827,0,1,0,0.07,0.1,0,0,5,9
45.8684841175142,1,1,1,0.6,1.12,1,0,11,22
55.906743535161766,1,1,1,0.75,0.39,1,0,9,20
22.12506117969447,0,1,0,0.9,2.17,1,0,6,19
24.52840236667246,1,1,1,0.19,1.17,0,1,1,19
52.1802673449824,1,1,1,0.15,0.41,0,0,1,6
60.678581867669074,1,1,1,0.61,0.73,1,0,7,6
20.898324011699543,1,1,0,0.78,0.55,1,0,12,0
35.82883965461311,1,1,0,0.02,0.25,0,0,8,9
43.43219840806047,1,1,1,0.29,1.21,0,0,10,1
52.01816726131831,1,1,1,0.32,1.77,0,0,8,15
51.09382181978608,1,1,1,0.62,0.34,1,0,10,20
35.19165807974896,0,1,1,0.84,0.4,1,0,1,1
35.28062016731336,1,1,1,0.98,0.47,1,0,1,8
40.248263996203,0,1,1,0.21,0.08,0,0,7,23
48.60034007463096,1,1,1,0.15,0.14,0,0,9,14
26.629188660285767,1,1,1,0.13,2.0,1,0,3,2
54.60990761487027,1,1,1,0.79,1.42,1,0,7,13
36.57885212929852,1,1,1,0.37,0.25,0,0,2,21
12.57967130994821,1,1,0,0.93,1.85,1,0,4,21
41.46071270843854,1,1,1,0.82,1.34,1,0,4,4
35.169552883755195,1,1,1,0.67,0.06,1,0,9,23
24.13937909453552,1,1,1,0.32,3.2,1,0,2,0
30.5461487317034,0,1,1,0.56,0.0,0,0,4,5
37.64393756636118,1,1,1,0.04,0.93,0,0,7,10
41.265642774206746,1,1,1,0.26,0.03,0,0,3,6
39.32333337676745,1,1,1,0.14,0.17,0,0,3,3
44.96483547353568,0,1,1,0.29,1.74,0,0,1,17
53.14924643541536,0,1,1,0.08,0.93,0,0,9,12
39.61799438437718,0,1,1,0.0,0.26,0,0,5,15
42.48808510156672,1,1,1,0.1,0.15,0,0,11,21
45.81033603706892,1,0,1,0.26,1.56,0,0,5,14
44.53295968361108,1,1,1,0.37,0.99,0,0,8,7
36.40267183236124,1,1,1,0.75,0.23,1,0,2,23
35.84079459112456,1,1,1,0.65,0.28,1,0,1,19
30.74760174050578,1,1,1,0.67,0.82,1,0,3,0
31.27777476133594,1,1,1,0.88,0.92,1,0,4,15
31.675351216827384,1,1,1,0.74,0.86,1,0,7,19
14.81488973643494,1,1,1,0.58,0.76,0,0,2,5
37.06906275416056,0,1,0,0.35,0.46,0,0,11,14
56.54139904678327,1,1,1,0.6,0.2,1,0,9,20
40.798533921831805,1,1,1,0.43,0.91,0,0,7,6
43.4854134879871,1,1,1,0.24,0.62,0,0,3,6
41.18882297534138,1,1,0,0.23,1.46,0,0,2,13
34.87238686888957,1,1,0,0.81,0.97,1,0,9,7
37.53721056993616,1,0,1,0.5,0.37,0,0,2,2
42.56709437075866,1,1,0,0.13,0.07,0,0,1,5
44.1896446665968,1,1,1,0.64,0.5,1,0,11,23
39.63144717704149,1,1,1,0.58,0.8,0,0,11,18
50.18490952131566,1,1,1,0.39,0.85,0,0,3,1
46.054517090590544,1,1,1,0.25,0.18,0,0,8,16
23.79013640602596,0,1,1,0.47,0.79,0,0,1,0
29.000245859575717,1,0,1,0.02,0.42,0,0,3,8
41.644065803558526,1,1,0,0.8,2.08,1,0,12,6
35.793794287452144,1,1,1,0.52,0.56,0,0,6,20
46.14455711491547,1,1,0,0.06,2.57,1,0,8,10
51.00240553972424,0,1,1,0.13,0.2,0,0,11,22
49.4053048743831,1,1,1,0.6,0.47,1,0,5,0
55.554530737114575,1,1,1,0.66,0.04,1,0,1,13
56.13887464048763,0,1,1,0.7,0.04,1,0,8,9
41.339282922625095,1,1,1,0.34,1.09,0,0,11,1
59.579998874832896,1,1,1,0.92,0.29,1,0,5,5
47.00322336753651,1,1,1,0.53,1.05,0,0,10,4
52.96388302821413,1,1,1,0.92,0.14,1,0,9,4
31.59011509004266,1,0,1,0.16,0.35,0,0,9,15
40.027000603544366,0,1,1,0.23,0.62,0,0,8,4
45.80792755263748,1,1,1,0.48,1.51,0,0,9,10
52.111423011913296,1,0,1,0.38,3.38,1,0,8,20
46.47566817064163,1,1,0,0.65,2.92,1,0,7,23
40.11375514518149,1,1,1,0.62,0.75,1,0,9,18
54.41060314475472,1,1,1,0.32,1.44,0,0,7,16
23.70296138526996,1,1,1,0.59,1.0,0,1,11,11
48.199741919719855,1,1,1,0.02,0.49,0,0,12,4
41.73303529626239,1,1,1,0.77,2.37,1,0,3,1
41.24241119686629,1,1,1,0.94,0.72,1,0,5,21
49.08543553953676,1,1,1,0.25,0.65,0,0,6,2
53.183160139219424,1,1,0,0.09,0.47,0,0,4,15
32.43674576188643,1,0,1,0.33,0.54,0,0,1,8
19.781299622195533,1,0,1,0.26,0.69,0,0,6,10
44.11786078365205,1,1,1,0.59,0.99,0,0,2,17
43.63174114849564,1,1,1,0.82,0.56,1,0,7,22
27.94254470649213,0,1,1,0.58,0.64,0,0,8,8
43.24920808303573,1,1,1,0.33,0.55,0,0,3,12
26.523465544513552,1,1,1,0.73,0.8,1,0,11,1
26.357614178318958,1,1,1,0.79,4.32,1,0,11,11
23.980033749762654,1,1,1,0.9,0.86,1,0,10,6
35.0259150850191,1,1,1,0.86,1.23,1,0,8,3
30.674790396732877,1,0,1,0.72,0.33,1,0,2,15
48.44695143636973,0,0,1,0.13,1.28,0,0,1,23
46.91605204938024,1,1,1,0.83,2.41,1,0,3,11
55.650596333596354,1,1,1,0.58,0.08,0,0,9,8
29.33204252426345,0,1,1,0.48,0.46,0,0,11,8
38.98979690265402,1,1,1,0.63,0.19,1,0,5,13
47.68984321534862,1,1,1,0.46,0.01,0,0,12,21
19.02260329405243,1,1,1,0.48,0.79,0,0,9,18
41.79975368361321,1,1,1,0.03,0.17,0,0,7,13
43.0307409544368,1,1,1,0.8,0.47,1,0,8,9
46.5885926764056,1,1,1,0.41,1.15,0,0,2,0
56.09813634115064,1,1,0,0.08,1.46,0,0,2,7
44.92389387611378,1,1,1,0.48,0.08,0,0,1,3
49.210258397309936,1,1,1,0.15,0.28,0,0,2,2
50.798977552411294,1,0,1,0.9,4.12,1,0,3,2
46.29828742572575,1,1,1,0.24,3.61,1,0,10,10
49.66643813716422,1,1,1,0.77,4.35,1,0,7,22
44.18911611372786,1,1,1,0.01,0.57,0,0,3,13
72.67345151485836,1,1,1,0.34,0.86,0,0,11,20
59.30503673202304,1,1,1,0.36,1.66,0,0,12,6
27.25689130512816,1,1,1,0.34,0.07,0,0,3,23
45.80565301314707,1,1,1,0.09,0.29,0,0,9,13
47.51949415689314,0,1,1,0.2,1.53,0,0,5,2
58.7438886191558,1,1,1,0.68,0.36,1,0,10,3
20.95543866719993,1,1,1,0.22,0.41,0,1,7,13
36.19384480790062,1,1,0,1.0,0.87,1,0,6,18
33.66386679017588,1,1,1,0.73,2.17,1,0,7,19
35.85052900405653,1,1,1,0.04,0.05,0,0,5,3
55.703843271711776,1,1,1,0.25,0.42,0,0,1,13
39.577133833234726,1,1,1,0.59,1.2,0,0,11,0
37.7287836520002,1,1,1,0.54,2.12,1,0,2,8
19.54232987248741,1,1,1,0.3,1.91,0,1,10,23
48.08887717756185,1,1,1,0.32,3.43,1,0,11,18
56.68885762133416,1,1,1,0.76,0.25,1,0,7,6
39.45300748234542,1,1,1,0.65,0.01,1,0,8,7
36.67346155993112,1,1,1,0.96,1.06,1,0,10,0
25.729247808762963,1,1,1,0.43,0.42,0,1,5,22
43.17761917403525,1,1,1,0.1,1.17,0,0,9,0
36.818678472267344,1,1,1,0.9,2.89,1,0,8,12
42.47203682821066,0,1,1,0.63,0.12,1,0,2,7
52.2838648937987,1,1,1,0.0,0.01,0,0,5,10
51.15914554084957,1,1,1,0.25,0.03,0,0,4,6
37.20608195921799,1,1,1,0.21,0.03,0,0,2,5
45.1841817144505,1,1,1,0.05,0.86,0,0,5,11
42.05126539403383,1,1,1,0.7,0.55,1,0,5,22
51.85660991816165,1,1,0,0.38,0.33,0,0,10,16
26.36034573495452,0,1,1,0.37,3.45,1,0,7,8
38.36075689119502,0,0,1,0.33,2.31,1,0,8,22
41.290847550766095,1,1,1,0.36,0.22,0,0,4,0
35.478171913832306,1,1,0,0.72,0.35,1,0,3,9
29.91300733690962,1,1,1,0.16,1.09,0,0,3,1
28.3091064564876,1,1,1,0.53,0.22,0,0,11,6
44.11225328653149,1,1,1,0.25,1.41,0,0,3,5
53.38752498399281,0,0,1,0.03,1.45,0,0,7,0
41.833733056055735,1,1,1,0.38,4.36,1,0,6,21
40.3784222296955,1,1,1,0.98,0.91,1,0,4,16
19.09145202686885,1,1,1,0.83,0.16,1,0,7,20
45.98063935538019,1,0,1,0.78,2.71,1,0,1,3
51.08031061273447,1,1,1,0.75,0.17,1,0,6,9
40.23921133350173,0,1,1,0.44,0.24,0,0,6,14
41.87846165174068,1,1,1,0.54,0.43,0,0,12,13
36.9163547491111,1,1,1,0.94,0.3,1,0,2,20
42.87920424836615,0,1,1,0.49,1.98,0,0,11,6
46.45429459341248,1,1,1,0.69,0.18,1,0,4,17
23.67059798259277,1,1,1,0.96,0.15,1,0,12,10
57.82768983564858,1,1,1,0.01,0.39,0,0,1,16
38.61296587569115,1,1,1,0.99,7.08,1,0,10,22
39.87723466497824,1,1,1,0.87,1.34,1,0,3,17
36.168890063534405,1,1,1,0.97,3.06,1,0,8,19
41.81831966339401,1,1,1,0.28,0.64,0,0,4,3
52.42561305489966,1,1,1,0.65,0.88,1,0,7,20
21.223263318005184,1,1,1,0.48,0.11,0,1,10,21
49.714201185183725,1,0,1,0.3,1.36,0,0,10,12
50.65666444391009,1,1,1,0.9,0.3,1,0,9,13
35.27876362905364,1,1,1,0.58,0.36,0,0,7,10
34.58621330209129,1,1,1,0.74,0.16,1,0,8,12
46.95447778143327,1,1,0,0.76,0.62,1,0,3,19
31.21887284921712,1,1,1,0.12,0.3,0,1,6,21
29.4980188849978,1,1,1,0.05,0.3,0,1,7,21
37.710873669390814,0,1,1,0.74,1.94,1,0,10,5
37.514711380329175,0,1,1,0.56,0.69,0,0,4,17
26.15192084735289,1,1,1,0.37,0.19,0,1,1,20
51.47484690089519,1,1,0,0.44,0.11,0,0,4,9
39.95358017029036,1,0,1,0.11,1.42,0,0,4,4
33.89773169451683,1,1,1,0.64,1.44,1,0,10,21
36.89597515945138,0,1,1,0.95,0.12,1,0,1,2
25.16127907130923,1,1,0,0.31,0.09,0,0,12,12
45.68331794815565,0,1,1,0.31,0.33,0,0,3,2
18.39275779513001,1,1,1,0.73,0.0,1,0,4,13
38.774540908720745,1,1,0,0.06,1.12,0,0,7,21
20.80682364162501,0,1,1,0.41,1.76,0,0,5,13
34.00841581518695,1,1,1,0.65,0.64,1,0,3,8
42.52953100407363,1,1,1,0.89,2.09,1,0,1,16
45.10515505434682,1,0,1,0.47,0.54,0,0,5,0
63.08906959797243,1,0,1,0.48,0.7,0,0,9,17
58.18282154648526,1,1,1,0.21,0.66,0,0,4,13
36.76041711655276,1,0,1,0.77,1.48,1,0,12,15
39.65288018329394,1,1,1,0.08,1.4,0,0,7,6
39.8491775518534,1,1,1,0.29,2.19,1,0,8,10
39.83215453445256,0,1,1,0.95,1.78,1,0,1,5
34.04276458539762,1,1,1,0.37,0.32,0,1,3,2
37.293418937913216,1,0,1,0.63,0.22,1,0,6,22
48.65811130545325,1,1,1,0.12,1.11,0,0,1,11
38.21188909431971,1,1,0,0.85,0.7,1,0,7,12
39.287830367286034,1,1,1,0.47,0.21,0,0,9,10
22.206010694927794,1,1,1,0.25,0.75,0,1,2,0
15.020092451476296,1,1,1,0.03,0.93,0,0,3,2
39.377966235774224,0,0,1,0.74,0.63,1,0,12,8
48.33964835209476,1,1,1,0.69,0.22,1,0,6,21
44.92932511712617,1,0,0,0.8,0.03,1,0,1,14
56.35373465882478,0,1,1,0.5,1.68,0,0,5,0
53.895709476017096,1,1,1,0.09,0.54,0,0,6,8
25.111877317674256,1,1,1,0.66,0.82,1,0,7,15
38.18542781662759,1,1,1,0.57,3.37,1,0,12,12
30.820426866420952,1,1,1,0.05,4.02,1,0,1,14
37.62935977459514,1,1,1,0.21,0.24,0,0,8,22
46.60868346341933,1,1,0,0.41,0.04,0,0,1,1
36.3695880256964,1,1,1,0.77,0.61,1,0,2,2
25.077300113106364,1,1,1,0.83,0.12,1,0,8,10
48.964720238990665,1,1,0,0.28,0.65,0,0,7,22
46.36677098080524,1,1,1,0.04,3.05,1,0,1,2
48.96991809666687,0,0,1,0.9,1.27,1,0,8,21
48.75938519132143,1,1,1,0.57,0.79,0,0,12,2
39.25752246576049,1,1,1,0.31,0.53,0,0,9,20
53.84297521478145,1,1,1,0.2,0.11,0,0,7,2
50.3077828272254,1,1,0,0.11,0.89,0,0,4,1
43.90251942101932,1,1,1,0.54,1.47,0,0,4,17
49.24463148158108,1,1,1,0.59,1.8,0,0,11,1
46.43857314343533,1,1,1,0.38,0.27,0,0,5,7
32.63068507968658,1,1,1,0.39,0.95,0,1,4,3
40.8820645189712,1,1,1,0.58,0.17,0,0,6,19
34.535166635592745,1,1,1,0.16,1.38,0,0,11,13
42.47002867112143,1,1,1,0.34,2.55,1,0,3,3
60.82229050041322,1,1,0,0.87,1.64,1,0,9,19
53.12509343954435,1,1,1,0.75,0.08,1,0,5,20
22.406457838372905,1,1,0,0.07,0.01,0,0,8,9
36.87024476406864,1,1,0,0.76,0.34,1,0,3,4
31.38605867254205,1,1,1,0.05,0.99,0,1,3,1
38.50200492004461,1,0,1,0.91,0.65,1,0,2,3
27.874292853658797,0,1,1,0.38,0.11,0,0,4,14
44.11632294187785,1,1,1,0.16,0.16,0,0,7,16
34.10705005749666,1,1,1,0.3,2.91,1,0,9,17
54.96633734303285,1,1,1,0.65,0.64,1,0,9,16
55.3470749143838,1,1,1,0.9,0.02,1,0,5,0
19.92963900786745,1,0,1,0.51,0.49,0,0,1,3
49.89702821691154,1,1,1,0.25,0.82,0,0,10,17
45.55747158570179,1,1,1,0.46,2.4,1,0,2,0
22.474472942920556,0,1,1,0.83,0.36,1,0,11,15
41.36749449286061,1,0,1,0.21,0.24,0,0,9,12
49.23550342270664,1,1,1,0.2,0.22,0,0,4,11
36.13699994750911,0,0,1,0.99,0.64,1,0,1,0
35.18327258172096,0,1,1,0.06,0.2,0,0,11,1
38.59007962434039,1,0,1,0.42,2.3,1,0,8,1
39.3248599247171,1,1,1,0.76,1.83,1,0,6,2
47.82451758840054,1,1,1,0.7,0.9,1,0,3,17
62.20069990773042,1,1,1,0.22,0.7,0,0,8,13
39.92497219110565,0,1,0,0.86,0.75,1,0,1,14
50.590458501821615,1,0,1,0.26,1.3,0,0,11,18
29.709645025600864,1,1,1,0.93,1.47,1,0,9,11
45.98937463487398,1,1,1,0.03,0.08,0,0,5,8
32.93408383370843,1,1,1,0.18,0.51,0,1,4,10
45.270186203217776,0,0,1,0.8,0.24,1,0,12,18
40.65552787940852,1,1,1,0.41,1.54,0,0,2,5
45.552445350724845,0,1,1,0.26,1.01,0,0,1,11
33.70568202739797,0,0,1,0.22,0.56,0,0,1,21
28.5802285149742,1,1,1,0.52,0.57,0,1,4,13
45.50986094511623,1,1,0,0.59,0.71,0,0,11,23
28.290035230221694,1,1,1,0.94,0.13,1,0,8,6
28.50241343740263,1,1,0,0.21,0.68,0,0,7,21
38.01683529814511,1,1,1,0.96,0.13,1,0,9,5
38.40642855243568,1,1,1,0.3,4.57,1,0,1,16
36.80954955901626,1,1,1,0.17,0.79,0,0,7,13
46.85289365422872,1,1,0,0.53,0.11,0,0,2,11
62.419077041298046,1,1,1,0.53,0.51,0,0,12,7
34.4217724086898,1,1,0,0.11,1.42,0,0,4,0
54.36258711252071,0,1,1,0.25,1.12,0,0,1,23
43.59204034627661,1,1,1,0.4,0.15,0,0,10,23
68.51519776196871,1,1,1,0.99,0.31,1,0,9,12
59.84478999536293,1,0,1,0.75,0.07,1,0,5,4
37.94271226261822,0,1,1,0.74,1.36,1,0,12,20
46.33825510427568,1,0,0,0.29,0.46,0,0,12,3
38.43450900042966,1,0,1,0.83,1.57,1,0,9,2
31.999236863257497,1,1,0,0.03,0.17,0,0,6,3
42.87296631602045,1,0,1,0.92,1.64,1,0,3,22
47.696157855251045,1,1,0,0.34,1.1,0,0,8,13
42.432180914852765,1,1,0,0.94,0.74,1,0,12,5
37.54857903758722,0,1,1,0.58,0.81,0,0,11,15
43.00014924364724,0,1,1,0.95,0.12,1,0,1,7
56.93899140188532,1,0,1,0.49,0.53,0,0,4,14
29.85063494315396,1,0,1,0.48,0.44,0,0,12,2
29.05690030098482,1,1,1,0.87,0.0,1,0,6,15
48.68120426103087,1,1,1,0.04,1.04,0,0,8,1
28.25777718053168,1,1,1,0.33,5.84,1,0,8,14
50.6473599505038,1,1,1,0.34,0.71,0,0,9,9
46.15113004445672,1,1,1,0.17,0.52,0,0,1,16
50.75774024209675,1,1,1,0.45,2.27,1,0,12,11
51.97389569904391,1,0,1,0.6,0.8,1,0,5,2
43.504757570149785,1,1,1,0.75,0.63,1,0,10,15
55.76168395545453,1,1,1,0.0,0.21,0,0,10,8
34.838052135956936,0,1,1,0.43,0.01,0,0,4,15
38.96750790058287,1,1,1,0.39,0.16,0,0,1,8
38.65297577834897,1,1,1,0.06,2.22,1,0,2,2
35.99511318676355,1,1,1,0.29,0.91,0,0,11,13
33.32679311544074,0,1,1,0.86,0.33,1,0,6,8
40.00036985290177,1,0,1,0.97,0.57,1,0,8,23
37.151701531616126,1,1,1,0.6,0.2,1,0,11,1
28.05880069679818,1,1,1,0.03,2.38,1,0,5,19
51.736303670567096,1,1,1,0.16,0.84,0,0,12,21
19.781491889496504,1,1,1,0.07,2.13,1,0,1,19
21.267886246303284,1,1,1,0.43,0.96,0,0,1,21
45.25968887463158,1,1,1,0.22,0.65,0,0,3,10
28.16117828137473,1,1,1,0.22,0.69,0,0,3,23
22.061065050837765,1,1,1,0.48,0.02,0,1,7,7
34.68471834745157,0,1,1,0.33,0.92,0,0,10,14
35.717087466995736,1,1,0,1.0,0.67,1,0,2,20
39.676996294406045,0,1,1,0.25,0.81,0,0,11,22
22.39827257942881,1,1,1,0.72,0.23,1,0,6,16
38.52308254059501,1,1,0,0.74,0.19,1,0,3,13
19.550963398952938,1,1,1,0.98,0.38,1,0,1,2
31.1650347631103,0,1,1,0.57,1.18,0,0,9,0
39.67514275318795,1,1,1,0.99,0.28,1,0,7,21
47.9441103194452,1,1,1,0.19,0.52,0,0,2,6
27.71713300895452,0,1,1,0.48,0.1,0,0,1,2
29.31498982907087,1,1,1,0.08,1.63,0,0,9,11
55.20610261134614,1,1,1,0.4,0.47,0,0,10,10
46.248586572503626,1,1,1,0.43,3.16,1,0,8,23
38.05687297771357,1,1,0,0.19,1.92,0,0,10,9
34.71216991692452,1,0,1,0.03,0.1,0,0,10,17
41.84400520083602,1,1,0,0.89,0.86,1,0,4,5
43.41892940171081,1,0,1,0.18,0.66,0,0,4,8
57.93839894748899,1,1,1,0.66,1.71,1,0,7,13
42.18595141488406,0,1,1,0.8,0.93,1,0,4,18
47.35494514650463,1,1,0,0.98,0.31,1,0,3,7
43.904486017669406,1,0,1,0.81,3.43,1,0,9,9
51.773673846652144,1,1,1,0.42,4.92,1,0,4,8
45.20403865961225,1,1,1,0.68,0.5,1,0,5,2
49.31765080280714,0,1,1,0.67,0.08,1,0,1,2
32.99720733241048,1,0,1,0.1,0.44,0,0,10,5
37.157922032452426,1,1,1,0.97,0.33,1,0,5,11
45.49209589145201,1,0,1,0.4,0.36,0,0,5,1
43.13557112253562,1,1,1,0.11,0.57,0,0,6,20
26.13061009413193,1,0,1,0.24,1.09,0,0,5,8
35.36807901682084,1,1,1,0.69,0.38,1,0,9,11
33.817612505676394,1,1,1,0.43,0.28,0,0,1,18
46.41834113595408,1,0,1,0.55,1.71,0,0,6,23
32.419680665664465,1,1,1,0.45,3.27,1,0,2,21
24.034778206015627,1,1,0,0.34,0.05,0,0,10,21
49.81026704796129,1,1,1,0.82,1.04,1,0,2,19
48.86979897195958,1,1,1,0.06,1.63,0,0,6,23
39.56264010274353,0,0,0,0.21,0.37,0,0,11,5
37.82615488038834,1,1,1,0.71,0.06,1,0,3,11
60.37277217403839,1,1,1,0.95,1.74,1,0,1,16
43.35307517451611,1,1,1,0.54,0.01,0,0,4,1
49.83570803372126,1,1,1,0.07,1.24,0,0,5,5
43.06425353115833,1,1,0,0.87,1.43,1,0,3,21
28.90725706305307,1,1,1,0.43,0.11,0,1,2,15
29.26563336971931,1,1,0,0.43,2.44,1,0,11,17
24.09491021460001,1,1,0,0.51,0.02,0,0,8,20
41.03147632815252,1,1,1,0.9,0.19,1,0,10,20
42.39590718119857,1,1,1,0.58,0.12,0,0,11,14
12.550684972047602,1,1,1,0.81,1.26,1,0,9,8
49.818935664437774,1,1,0,0.9,0.41,1,0,5,5
40.920329457012805,1,1,1,0.49,1.92,0,0,7,3
30.76107155053433,1,1,1,0.61,0.21,1,0,2,2
54.91523574742371,1,0,1,0.81,5.21,1,0,10,16
40.30918589739056,1,1,1,0.35,0.42,0,0,11,22
60.07956095862321,1,1,1,0.16,2.57,1,0,5,5
36.617835095584496,1,1,1,0.85,1.14,1,0,1,11
40.70659427796596,1,1,1,0.43,0.19,0,0,4,14
26.216407234370664,1,1,1,0.8,0.61,1,0,3,6
48.72777970828122,1,1,1,0.75,0.62,1,0,12,18
38.34074318499424,1,1,1,0.08,4.4,1,0,3,22
42.18513678131099,0,1,1,0.54,2.34,1,0,10,18
58.0018425581294,1,1,1,0.23,0.8,0,0,3,3
27.685630341897323,1,1,1,0.35,0.67,0,1,6,11
24.470018753306157,0,1,1,0.96,0.33,1,0,1,2
35.204141754596,0,1,1,0.05,2.26,1,0,11,18
33.43918072533741,1,1,1,0.76,0.14,1,0,10,3
42.34491788031559,1,1,1,0.27,0.51,0,0,5,2
38.481787657114815,1,1,1,0.66,1.3,1,0,3,3
35.81712146283638,1,1,0,0.9,0.01,1,0,1,18
31.42832500094601,1,1,1,0.87,1.11,1,0,8,13
40.7368494408266,1,0,1,0.8,0.96,1,0,4,10
37.00088985776881,1,1,1,0.0,0.52,0,0,8,17
25.90192629900823,1,1,1,0.98,1.6,1,0,3,12
48.42941254100033,1,0,1,0.37,2.24,1,0,1,4
46.311359024071336,1,1,1,0.44,0.05,0,0,8,14
23.069284811324568,1,1,1,0.05,0.95,0,1,11,9
42.60751951239875,1,1,1,0.02,2.96,1,0,5,23
28.628702346702248,0,1,1,0.63,0.03,1,0,1,14
23.16205821832316,1,1,1,0.09,1.66,0,0,3,6
22.713338005026404,1,1,1,0.99,0.03,1,0,6,23
43.292756804308986,0,0,1,0.64,2.23,1,0,3,6
43.68179355755903,1,1,1,0.24,0.08,0,0,1,20
41.84654710268918,1,1,1,0.5,0.14,0,0,7,6
37.95473869405169,1,0,1,0.57,0.24,0,0,3,8
32.80305737926719,0,1,1,0.33,1.09,0,0,6,22
47.31904385497468,1,1,1,1.0,0.2,1,0,7,3
29.13085956800341,1,0,1,0.6,0.24,1,0,1,14
29.00912231169536,1,0,1,0.4,1.3,0,0,12,3
40.85313591223687,1,1,1,0.94,0.42,1,0,3,3
45.86713563996045,1,1,1,0.9,0.38,1,0,8,4
39.00134199520774,1,1,1,0.28,2.93,1,0,6,21
27.55390410906337,0,0,0,0.98,0.36,1,0,6,0
43.13594325156483,1,1,1,0.27,1.2,0,0,3,18
38.79283161683759,0,1,0,0.42,0.06,0,0,12,2
